Time,unit_Time,Cella_1,unit_1,Cella_2,unit_2,Cella_3,unit_3,Cella_4,unit_4,SG600_main,unit_main,SG600_temp,unit_temp
114.84062,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
114.94185,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.04284,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.14892,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.25441,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.3555,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.46739,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.57256,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.68029,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
115.78113,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
115.88404,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
115.98512,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.08593,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.18676,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.28756,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.39115,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.49851,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.6061,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.70711,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.80889,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
116.9106,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
117.01255,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
117.1249,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.23133,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.33692,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.43879,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.54077,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.64208,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.74305,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.84388,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
117.94575,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
118.04713,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
118.15246,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.25368,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.35467,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.45555,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.55653,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.65837,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.76451,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.86629,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
118.96721,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.06927,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.17044,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.2728,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.37473,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.47549,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.57714,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
119.68542,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
119.78616,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.88751,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
119.98839,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.08965,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.19206,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.29338,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.39775,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.50482,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.60603,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.70715,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.80807,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
120.90909,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.0115,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.11755,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.21989,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.3289,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.43527,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.53656,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.63726,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
121.73961,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
121.84062,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
121.94175,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.04269,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.14448,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.24655,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.35255,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.45561,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.55689,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.65803,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.75923,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.86013,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
122.96111,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.06189,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
123.16924,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
123.27341,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.37664,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.48671,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.5895,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.6913,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.79349,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
123.90196,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.01014,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.11726,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.22177,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.33584,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
124.44026,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
124.54239,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.65634,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.76092,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.87014,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
124.97253,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
125.0808,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
125.18927,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
125.29529,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
125.4057,s,0.0,mV,-3.25,mV,0.0,mV,-0.12,mV,1,mV,1,mV
125.51624,s,0.0,mV,-3.25,mV,0.0,mV,-0.12,mV,1,mV,1,mV
125.62828,s,0.0,mV,-3.25,mV,0.0,mV,-0.18,mV,1,mV,1,mV
125.73584,s,0.0,mV,-3.25,mV,0.0,mV,-0.18,mV,1,mV,1,mV
125.85203,s,0.0,mV,-3.25,mV,0.0,mV,-0.21,mV,1,mV,1,mV
125.96067,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
126.06255,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
126.16718,s,0.0,mV,-3.25,mV,0.0,mV,0.03,mV,1,mV,1,mV
126.27112,s,0.0,mV,-3.25,mV,0.0,mV,0.03,mV,1,mV,1,mV
126.37831,s,0.0,mV,-3.25,mV,0.0,mV,0.09,mV,1,mV,1,mV
126.48608,s,0.0,mV,-3.25,mV,0.0,mV,0.09,mV,1,mV,1,mV
126.59625,s,0.0,mV,-3.25,mV,0.0,mV,-0.09,mV,1,mV,1,mV
126.70767,s,0.0,mV,-3.25,mV,0.0,mV,-0.09,mV,1,mV,1,mV
126.81769,s,0.0,mV,-3.25,mV,0.0,mV,-0.15,mV,1,mV,1,mV
126.9195,s,0.0,mV,-3.25,mV,0.0,mV,-0.15,mV,1,mV,1,mV
127.02453,s,0.0,mV,-3.24,mV,0.0,mV,-0.19,mV,1,mV,1,mV
127.12639,s,0.0,mV,-3.24,mV,0.0,mV,-0.19,mV,1,mV,1,mV
127.22876,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.33485,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.44951,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.55676,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.66637,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.76851,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.86987,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
127.97417,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.07533,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.17614,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.27763,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.37881,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.483,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.5894,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.69055,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.7921,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
128.89447,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
128.9969,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
129.09988,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
129.20289,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
129.30694,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
129.40865,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
129.51101,s,0.0,mV,-3.24,mV,0.0,mV,-0.02,mV,1,mV,1,mV
129.618,s,0.0,mV,-3.24,mV,0.0,mV,-0.02,mV,1,mV,1,mV
129.71911,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
129.82014,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
129.92172,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.02742,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.13745,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.23901,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.34031,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.44244,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.5443,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.65423,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.75682,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.85818,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
130.96088,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
131.0664,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
131.17254,s,0.0,mV,-3.25,mV,0.0,mV,-0.05,mV,1,mV,1,mV
131.27474,s,0.0,mV,-3.25,mV,0.0,mV,-0.05,mV,1,mV,1,mV
131.37692,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
131.47799,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
131.57951,s,0.0,mV,-3.24,mV,0.0,mV,0.01,mV,1,mV,1,mV
131.69084,s,0.0,mV,-3.24,mV,0.0,mV,0.01,mV,1,mV,1,mV
131.79232,s,0.0,mV,-3.24,mV,0.0,mV,0.03,mV,1,mV,1,mV
131.89355,s,0.0,mV,-3.24,mV,0.0,mV,0.03,mV,1,mV,1,mV
131.99533,s,0.0,mV,-3.24,mV,0.0,mV,0.04,mV,1,mV,1,mV
132.10357,s,0.0,mV,-3.24,mV,0.0,mV,0.04,mV,1,mV,1,mV
132.2092,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.31272,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.4203,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.5236,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.62505,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.72631,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.83024,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
132.93822,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
133.04239,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
133.14401,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
133.24564,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
133.34946,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
133.4606,s,0.0,mV,-3.24,mV,0.0,mV,-0.05,mV,1,mV,1,mV
133.56768,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
133.6697,s,0.0,mV,-3.25,mV,0.0,mV,-0.01,mV,1,mV,1,mV
133.77115,s,0.0,mV,-3.25,mV,0.0,mV,0.0,mV,1,mV,1,mV
133.87319,s,0.0,mV,-3.25,mV,0.0,mV,0.0,mV,1,mV,1,mV
133.98092,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.08962,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.19365,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.29859,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.41392,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.52233,s,0.0,mV,-3.24,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.637,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.73926,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.84162,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
134.9506,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
135.06026,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
135.1634,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
135.26656,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.3699,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.47185,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.57262,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.67386,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.77466,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
135.87609,s,0.0,mV,-3.24,mV,0.0,mV,-0.06,mV,1,mV,1,mV
135.97693,s,0.0,mV,-3.24,mV,0.0,mV,-0.06,mV,1,mV,1,mV
136.08374,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
136.18466,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
136.29166,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
136.39547,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
136.4996,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
136.60901,s,0.0,mV,-3.25,mV,0.0,mV,-0.08,mV,1,mV,1,mV
136.71009,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
136.81108,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
136.91434,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.02193,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.12609,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.22706,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.33191,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.43486,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.5359,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.63914,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.7434,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.84507,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
137.94616,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.04813,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.15297,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.25942,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.36006,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.46475,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.56591,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.66686,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.76815,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.86925,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
138.9766,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.08212,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.18791,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.28879,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.39505,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.49884,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.60179,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.7035,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.80961,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
139.92055,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.02148,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.13603,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.23902,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.34076,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.44245,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.54424,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.65232,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.75427,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.85891,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
140.96103,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.06205,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.16834,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.27898,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.38996,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.49323,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.59718,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.70331,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.80503,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
141.909,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.01521,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.11653,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.22105,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.32212,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.42287,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.52364,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.62486,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.72583,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.82844,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
142.92944,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.0306,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.13294,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.23999,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.34087,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.44197,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.54549,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.64644,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.75059,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.85238,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
143.95354,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.05482,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.15675,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.25907,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.36016,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.47,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.57542,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.67634,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.78247,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.88734,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
144.99007,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
145.09256,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
145.20679,s,0.0,mV,-3.24,mV,0.0,mV,-0.07,mV,1,mV,1,mV
145.30784,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
145.40912,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
145.51018,s,0.0,mV,-3.25,mV,0.0,mV,-0.07,mV,1,mV,1,mV
